"objects","ports","Emag","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
16.697,0,0.0094368,1,0.04575,-0.14793,0.070301,0.1597
16.697,0,0.0094368,1,0.045818,-0.148,0.070298,0.1597
16.697,0,0.0070849,1,0.045886,-0.14807,0.070296,0.1597
16.697,0,0.0070849,1,0.045954,-0.14813,0.070293,0.1597
16.697,0,0.0070849,1,0.046023,-0.1482,0.070291,0.1597
16.697,0,0.0070849,1,0.046091,-0.14827,0.070288,0.1597
16.697,0,0.0070849,1,0.046159,-0.14834,0.070286,0.15969
16.697,0,0.0070849,1,0.046227,-0.14841,0.070283,0.15969
16.697,0,0.0070849,1,0.046295,-0.14847,0.070281,0.15969
16.697,0,0.0070849,1,0.046363,-0.14854,0.070278,0.15969
16.697,0,0.0070849,1,0.046431,-0.14861,0.070276,0.15969
16.697,0,0.0070849,1,0.046499,-0.14868,0.070273,0.15969
16.697,0,0.0070849,1,0.046567,-0.14875,0.07027,0.15969
16.697,0,0.0070849,1,0.046635,-0.14881,0.070268,0.15968
16.697,0,0.0070849,1,0.046703,-0.14888,0.070265,0.15968
16.697,0,0.0070849,1,0.046771,-0.14895,0.070263,0.15968
16.697,0,0.0070849,1,0.04684,-0.14902,0.07026,0.15968
16.697,0,0.0070849,1,0.046908,-0.14909,0.070258,0.15968
16.697,0,0.0070849,1,0.046976,-0.14915,0.070255,0.15968
16.697,0,0.0070849,1,0.047044,-0.14922,0.070253,0.15967
16.697,0,0.0070849,1,0.047112,-0.14929,0.07025,0.15967
16.697,0,0.0070849,1,0.04718,-0.14936,0.070248,0.15967
16.697,0,0.0070849,1,0.047248,-0.14943,0.070245,0.15967
16.697,0,0.0070849,1,0.047316,-0.14949,0.070242,0.15967
16.697,0,0.0070849,1,0.047384,-0.14956,0.07024,0.15967
16.697,0,0.0070849,1,0.047452,-0.14963,0.070237,0.15966
16.697,0,0.0070849,1,0.04752,-0.1497,0.070235,0.15966
16.697,0,0.0070849,1,0.047588,-0.14977,0.070232,0.15966
16.697,0,0.0070849,1,0.047656,-0.14983,0.07023,0.15966
16.697,0,0.0070849,1,0.047725,-0.1499,0.070227,0.15966
16.697,0,0.0070849,1,0.047793,-0.14997,0.070225,0.15966
16.697,0,0.0052034,1,0.047861,-0.15004,0.070222,0.15965
16.697,0,0.0052034,1,0.047929,-0.15011,0.07022,0.15965
16.697,0,0.0052034,1,0.047997,-0.15017,0.070217,0.15965
16.697,0,0.0052034,1,0.048065,-0.15024,0.070215,0.15965
16.697,0,0.0052034,1,0.048133,-0.15031,0.070212,0.15965
16.697,0,0.0052034,1,0.048201,-0.15038,0.070209,0.15965
16.697,0,0.0052034,1,0.048269,-0.15045,0.070207,0.15964
16.697,0,0.0052034,1,0.048337,-0.15051,0.070204,0.15964
16.697,0,0.0052034,1,0.048405,-0.15058,0.070202,0.15964
16.697,0,0.0052034,1,0.048473,-0.15065,0.070199,0.15964
16.697,0,0.0052034,1,0.048542,-0.15072,0.070197,0.15964
16.697,0,0.0052034,1,0.04861,-0.15079,0.070194,0.15964
16.697,0,0.0052034,1,0.048678,-0.15085,0.070192,0.15964
16.697,0,0.0052034,1,0.048746,-0.15092,0.070189,0.15963
16.697,0,0.0052034,1,0.048814,-0.15099,0.070187,0.15963
16.697,0,0.0052034,1,0.048882,-0.15106,0.070184,0.15963
16.697,0,0.0052034,1,0.04895,-0.15113,0.070181,0.15963
16.697,0,0.0052034,1,0.049018,-0.15119,0.070179,0.15963
16.697,0,0.0052034,1,0.049086,-0.15126,0.070176,0.15963
16.697,0,0.0052034,1,0.049154,-0.15133,0.070174,0.15962
16.697,0,0.0052034,1,0.049222,-0.1514,0.070171,0.15962
16.697,0,0.0052034,1,0.04929,-0.15147,0.070169,0.15962
16.697,0,0.0052034,1,0.049359,-0.15153,0.070166,0.15962
16.697,0,0.0052034,1,0.049427,-0.1516,0.070164,0.15962
16.697,0,0.0052034,1,0.049495,-0.15167,0.070161,0.15962
16.697,0,0.0052034,1,0.049563,-0.15174,0.070159,0.15961
16.697,0,0.0052034,1,0.049631,-0.15181,0.070156,0.15961
16.697,0,0.0052034,1,0.049699,-0.15187,0.070154,0.15961
16.697,0,0.0052034,1,0.049767,-0.15194,0.070151,0.15961
16.697,0,0.0037347,1,0.049835,-0.15201,0.070148,0.15961
16.697,0,0.0037347,1,0.049903,-0.15208,0.070146,0.15961
16.697,0,0.0037347,1,0.049971,-0.15215,0.070143,0.1596
16.697,0,0.0037347,1,0.050039,-0.15221,0.070141,0.1596
16.697,0,0.0037347,1,0.050107,-0.15228,0.070138,0.1596
16.697,0,0.0037347,1,0.050175,-0.15235,0.070136,0.1596
16.697,0,0.0037347,1,0.050244,-0.15242,0.070133,0.1596
16.697,0,0.0037347,1,0.050312,-0.15249,0.070131,0.1596
16.697,0,0.0037347,1,0.05038,-0.15255,0.070128,0.15959
16.697,0,0.0037347,1,0.050448,-0.15262,0.070126,0.15959
16.697,0,0.0037347,1,0.050516,-0.15269,0.070123,0.15959
16.697,0,0.0037347,1,0.050584,-0.15276,0.07012,0.15959
16.697,0,0.0037347,1,0.050652,-0.15283,0.070118,0.15959
16.697,0,0.0037347,1,0.05072,-0.15289,0.070115,0.15959
16.697,0,0.0037347,1,0.050788,-0.15296,0.070113,0.15959
16.697,0,0.0037347,1,0.050856,-0.15303,0.07011,0.15958
16.697,0,0.0037347,1,0.050924,-0.1531,0.070108,0.15958
16.697,0,0.0037347,1,0.050992,-0.15317,0.070105,0.15958
16.697,0,0.0037347,1,0.051061,-0.15324,0.070103,0.15958
16.697,0,0.0037347,1,0.051129,-0.1533,0.0701,0.15958
16.697,0,0.0037347,1,0.051197,-0.15337,0.070098,0.15958
16.697,0,0.0037347,1,0.051265,-0.15344,0.070095,0.15957
16.697,0,0.0037347,1,0.051333,-0.15351,0.070093,0.15957
16.697,0,0.0037347,1,0.051401,-0.15358,0.07009,0.15957
16.697,0,0.0037347,1,0.051469,-0.15364,0.070087,0.15957
16.697,0,0.0037347,1,0.051537,-0.15371,0.070085,0.15957
16.697,0,0.0037347,1,0.051605,-0.15378,0.070082,0.15957
16.697,0,0.0037347,1,0.051673,-0.15385,0.07008,0.15956
16.697,0,0.0037347,1,0.051741,-0.15392,0.070077,0.15956
16.697,0,0.0037347,1,0.051809,-0.15398,0.070075,0.15956
16.697,0,0.0026165,1,0.051877,-0.15405,0.070072,0.15956
16.697,0,0.0026165,1,0.051946,-0.15412,0.07007,0.15956
16.697,0,0.0026165,1,0.052014,-0.15419,0.070067,0.15956
16.697,0,0.0026165,1,0.052082,-0.15426,0.070065,0.15955
16.697,0,0.0026165,1,0.05215,-0.15432,0.070062,0.15955
16.697,0,0.0026165,1,0.052218,-0.15439,0.070059,0.15955
16.697,0,0.0026165,1,0.052286,-0.15446,0.070057,0.15955
16.697,0,0.0026165,1,0.052354,-0.15453,0.070054,0.15955
16.697,0,0.0026165,1,0.052422,-0.1546,0.070052,0.15955
16.697,0,0.0026165,1,0.05249,-0.15466,0.070049,0.15954
16.697,0,0.0026165,1,0.052558,-0.15473,0.070047,0.15954
16.697,0,0.0026165,1,0.052626,-0.1548,0.070044,0.15954
16.697,0,0.0026165,1,0.052694,-0.15487,0.070042,0.15954
16.697,0,0.0026165,1,0.052763,-0.15494,0.070039,0.15954
16.697,0,0.0026165,1,0.052831,-0.155,0.070037,0.15954
16.697,0,0.0026165,1,0.052899,-0.15507,0.070034,0.15954
16.697,0,0.0026165,1,0.052967,-0.15514,0.070032,0.15953
16.697,0,0.0026165,1,0.053035,-0.15521,0.070029,0.15953
16.697,0,0.0026165,1,0.053103,-0.15528,0.070026,0.15953
16.697,0,0.0026165,1,0.053171,-0.15534,0.070024,0.15953
16.697,0,0.0026165,1,0.053239,-0.15541,0.070021,0.15953
16.697,0,0.0026165,1,0.053307,-0.15548,0.070019,0.15953
16.697,0,0.0026165,1,0.053375,-0.15555,0.070016,0.15952
16.697,0,0.0026165,1,0.053443,-0.15562,0.070014,0.15952
16.697,0,0.0026165,1,0.053511,-0.15568,0.070011,0.15952
16.697,0,0.0026165,1,0.05358,-0.15575,0.070009,0.15952
16.697,0,0.0026165,1,0.053648,-0.15582,0.070006,0.15952
16.697,0,0.0026165,1,0.053716,-0.15589,0.070004,0.15952
16.697,0,0.0026165,1,0.053784,-0.15596,0.070001,0.15951
16.697,0,0.0017719,1,0.053852,-0.15602,0.069998,0.15951
16.697,0,0.0017719,1,0.05392,-0.15609,0.069996,0.15951
16.697,0,0.0017719,1,0.053988,-0.15616,0.069993,0.15951
16.697,0,0.0017719,1,0.054056,-0.15623,0.069991,0.15951
16.697,0,0.0017719,1,0.054124,-0.1563,0.069988,0.15951
16.697,0,0.0017719,1,0.054192,-0.15636,0.069986,0.1595
16.697,0,0.0017719,1,0.05426,-0.15643,0.069983,0.1595
16.697,0,0.0017719,1,0.054328,-0.1565,0.069981,0.1595
16.697,0,0.0017719,1,0.054396,-0.15657,0.069978,0.1595
16.697,0,0.0017719,1,0.054465,-0.15664,0.069976,0.1595
16.697,0,0.0017719,1,0.054533,-0.1567,0.069973,0.1595
16.697,0,0.0017719,1,0.054601,-0.15677,0.069971,0.15949
16.697,0,0.0017719,1,0.054669,-0.15684,0.069968,0.15949
16.697,0,0.0017719,1,0.054737,-0.15691,0.069965,0.15949
16.697,0,0.0017719,1,0.054805,-0.15698,0.069963,0.15949
16.697,0,0.0017719,1,0.054873,-0.15704,0.06996,0.15949
16.697,0,0.0017719,1,0.054941,-0.15711,0.069958,0.15949
16.697,0,0.0017719,1,0.055009,-0.15718,0.069955,0.15949
16.697,0,0.0017719,1,0.055077,-0.15725,0.069953,0.15948
16.697,0,0.0017719,1,0.055145,-0.15732,0.06995,0.15948
16.697,0,0.0017719,1,0.055213,-0.15738,0.069948,0.15948
16.697,0,0.0017719,1,0.055282,-0.15745,0.069945,0.15948
16.697,0,0.0017719,1,0.05535,-0.15752,0.069943,0.15948
16.697,0,0.0017719,1,0.055418,-0.15759,0.06994,0.15948
16.697,0,0.0017719,1,0.055486,-0.15766,0.069937,0.15947
16.697,0,0.0017719,1,0.055554,-0.15772,0.069935,0.15947
16.697,0,0.0017719,1,0.055622,-0.15779,0.069932,0.15947
16.697,0,0.0017719,1,0.05569,-0.15786,0.06993,0.15947
16.697,0,0.0017719,1,0.055758,-0.15793,0.069927,0.15947
16.697,0,0.0017719,1,0.055826,-0.158,0.069925,0.15947
16.697,0,0.0011789,1,0.055894,-0.15806,0.069922,0.15946
16.697,0,0.0011789,1,0.055962,-0.15813,0.06992,0.15946
16.697,0,0.0011789,1,0.05603,-0.1582,0.069917,0.15946
16.697,0,0.0011789,1,0.056098,-0.15827,0.069915,0.15946
16.697,0,0.0011789,1,0.056167,-0.15834,0.069912,0.15946
16.697,0,0.0011789,1,0.056235,-0.1584,0.069909,0.15946
16.697,0,0.0011789,1,0.056303,-0.15847,0.069907,0.15945
16.697,0,0.0011789,1,0.056371,-0.15854,0.069904,0.15945
16.697,0,0.0011789,1,0.056439,-0.15861,0.069902,0.15945
16.697,0,0.0011789,1,0.056507,-0.15868,0.069899,0.15945
16.697,0,0.0011789,1,0.056575,-0.15874,0.069897,0.15945
16.697,0,0.0011789,1,0.056643,-0.15881,0.069894,0.15945
16.697,0,0.0011789,1,0.056711,-0.15888,0.069892,0.15945
16.697,0,0.0011789,1,0.056779,-0.15895,0.069889,0.15944
16.697,0,0.0011789,1,0.056847,-0.15902,0.069887,0.15944
16.697,0,0.0011789,1,0.056915,-0.15908,0.069884,0.15944
16.697,0,0.0011789,1,0.056984,-0.15915,0.069882,0.15944
16.697,0,0.0011789,1,0.057052,-0.15922,0.069879,0.15944
16.697,0,0.0011789,1,0.05712,-0.15929,0.069876,0.15944
16.697,0,0.0011789,1,0.057188,-0.15936,0.069874,0.15943
16.697,0,0.0011789,1,0.057256,-0.15942,0.069871,0.15943
16.697,0,0.0011789,1,0.057324,-0.15949,0.069869,0.15943
16.697,0,0.0011789,1,0.057392,-0.15956,0.069866,0.15943
16.697,0,0.0011789,1,0.05746,-0.15963,0.069864,0.15943
16.697,0,0.0011789,1,0.057528,-0.1597,0.069861,0.15943
16.697,0,0.0011789,1,0.057596,-0.15976,0.069859,0.15942
16.697,0,0.0011789,1,0.057664,-0.15983,0.069856,0.15942
16.697,0,0.0011789,1,0.057732,-0.1599,0.069854,0.15942
16.697,0,0.0011789,1,0.057801,-0.15997,0.069851,0.15942
16.697,0,0.00076212,1,0.057869,-0.16004,0.069848,0.15942
16.697,0,0.00076212,1,0.057937,-0.1601,0.069846,0.15942
16.697,0,0.00076212,1,0.058005,-0.16017,0.069843,0.15941
16.697,0,0.00076212,1,0.058073,-0.16024,0.069841,0.15941
16.697,0,0.00076212,1,0.058141,-0.16031,0.069838,0.15941
16.697,0,0.00076212,1,0.058209,-0.16038,0.069836,0.15941
16.697,0,0.00076212,1,0.058277,-0.16044,0.069833,0.15941
16.697,0,0.00076212,1,0.058345,-0.16051,0.069831,0.15941
16.697,0,0.00076212,1,0.058413,-0.16058,0.069828,0.1594
16.697,0,0.00076212,1,0.058481,-0.16065,0.069826,0.1594
16.697,0,0.00076212,1,0.058549,-0.16072,0.069823,0.1594
16.697,0,0.00076212,1,0.058617,-0.16078,0.069821,0.1594
16.697,0,0.00076212,1,0.058686,-0.16085,0.069818,0.1594
16.697,0,0.00076212,1,0.058754,-0.16092,0.069815,0.1594
16.697,0,0.00076212,1,0.058822,-0.16099,0.069813,0.1594
16.697,0,0.00076212,1,0.05889,-0.16106,0.06981,0.15939
16.697,0,0.00076212,1,0.058958,-0.16112,0.069808,0.15939
16.697,0,0.00076212,1,0.059026,-0.16119,0.069805,0.15939
16.697,0,0.00076212,1,0.059094,-0.16126,0.069803,0.15939
16.697,0,0.00076212,1,0.059162,-0.16133,0.0698,0.15939
16.697,0,0.00076212,1,0.05923,-0.1614,0.069798,0.15939
16.697,0,0.00076212,1,0.059298,-0.16146,0.069795,0.15938
16.697,0,0.00076212,1,0.059366,-0.16153,0.069793,0.15938
16.697,0,0.00076212,1,0.059434,-0.1616,0.06979,0.15938
16.697,0,0.00076212,1,0.059503,-0.16167,0.069787,0.15938
16.697,0,0.00076212,1,0.059571,-0.16174,0.069785,0.15938
16.697,0,0.00076212,1,0.059639,-0.1618,0.069782,0.15938
16.697,0,0.00076212,1,0.059707,-0.16187,0.06978,0.15937
16.697,0,0.00076212,1,0.059775,-0.16194,0.069777,0.15937
16.697,0,0.00047775,1,0.059843,-0.16201,0.069775,0.15937
16.697,0,0.00047775,1,0.059911,-0.16208,0.069772,0.15937
16.697,0,0.00047775,1,0.059979,-0.16214,0.06977,0.15937
16.697,0,0.00047775,1,0.060047,-0.16221,0.069767,0.15937
16.697,0,0.00047775,1,0.060115,-0.16228,0.069765,0.15936
16.697,0,0.00047775,1,0.060183,-0.16235,0.069762,0.15936
16.697,0,0.00047775,1,0.060251,-0.16242,0.06976,0.15936
16.697,0,0.00047775,1,0.060319,-0.16248,0.069757,0.15936
16.697,0,0.00047775,1,0.060388,-0.16255,0.069754,0.15936
16.697,0,0.00047775,1,0.060456,-0.16262,0.069752,0.15936
16.697,0,0.00047775,1,0.060524,-0.16269,0.069749,0.15935
16.697,0,0.00047775,1,0.060592,-0.16276,0.069747,0.15935
16.697,0,0.00047775,1,0.06066,-0.16283,0.069744,0.15935
16.697,0,0.00047775,1,0.060728,-0.16289,0.069742,0.15935
16.697,0,0.00047775,1,0.060796,-0.16296,0.069739,0.15935
16.697,0,0.00047775,1,0.060864,-0.16303,0.069737,0.15935
16.697,0,0.00047775,1,0.060932,-0.1631,0.069734,0.15935
16.697,0,0.00047775,1,0.061,-0.16317,0.069732,0.15934
16.697,0,0.00047775,1,0.061068,-0.16323,0.069729,0.15934
16.697,0,0.00047775,1,0.061136,-0.1633,0.069726,0.15934
16.697,0,0.00047775,1,0.061205,-0.16337,0.069724,0.15934
16.697,0,0.00047775,1,0.061273,-0.16344,0.069721,0.15934
16.697,0,0.00047775,1,0.061341,-0.16351,0.069719,0.15934
16.697,0,0.00047775,1,0.061409,-0.16357,0.069716,0.15933
16.697,0,0.00047775,1,0.061477,-0.16364,0.069714,0.15933
16.697,0,0.00047775,1,0.061545,-0.16371,0.069711,0.15933
16.697,0,0.00047775,1,0.061613,-0.16378,0.069709,0.15933
16.697,0,0.00047775,1,0.061681,-0.16385,0.069706,0.15933
16.697,0,0.00047775,1,0.061749,-0.16391,0.069704,0.15933
16.697,0,0.00047775,1,0.061817,-0.16398,0.069701,0.15932
16.697,0,0.00028977,1,0.061885,-0.16405,0.069699,0.15932
16.697,0,0.00028977,1,0.061953,-0.16412,0.069696,0.15932
16.697,0,0.00028977,1,0.062022,-0.16419,0.069693,0.15932
16.697,0,0.00028977,1,0.06209,-0.16425,0.069691,0.15932
16.697,0,0.00028977,1,0.062158,-0.16432,0.069688,0.15932
16.697,0,0.00028977,1,0.062226,-0.16439,0.069686,0.15931
16.697,0,0.00028977,1,0.062294,-0.16446,0.069683,0.15931
16.697,0,0.00028977,1,0.062362,-0.16453,0.069681,0.15931
16.697,0,0.00028977,1,0.06243,-0.16459,0.069678,0.15931
16.697,0,0.00028977,1,0.062498,-0.16466,0.069676,0.15931
16.697,0,0.00028977,1,0.062566,-0.16473,0.069673,0.15931
16.697,0,0.00028977,1,0.062634,-0.1648,0.069671,0.1593
16.697,0,0.00028977,1,0.062702,-0.16487,0.069668,0.1593
16.697,0,0.00028977,1,0.06277,-0.16493,0.069665,0.1593
16.697,0,0.00028977,1,0.062838,-0.165,0.069663,0.1593
16.697,0,0.00028977,1,0.062907,-0.16507,0.06966,0.1593
16.697,0,0.00028977,1,0.062975,-0.16514,0.069658,0.1593
16.697,0,0.00028977,1,0.063043,-0.16521,0.069655,0.1593
16.697,0,0.00028977,1,0.063111,-0.16527,0.069653,0.15929
16.697,0,0.00028977,1,0.063179,-0.16534,0.06965,0.15929
16.697,0,0.00028977,1,0.063247,-0.16541,0.069648,0.15929
16.697,0,0.00028977,1,0.063315,-0.16548,0.069645,0.15929
16.697,0,0.00028977,1,0.063383,-0.16555,0.069643,0.15929
16.697,0,0.00028977,1,0.063451,-0.16561,0.06964,0.15929
16.697,0,0.00028977,1,0.063519,-0.16568,0.069638,0.15928
16.697,0,0.00028977,1,0.063587,-0.16575,0.069635,0.15928
16.697,0,0.00028977,1,0.063655,-0.16582,0.069632,0.15928
16.697,0,0.00028977,1,0.063724,-0.16589,0.06963,0.15928
16.697,0,0.00028977,1,0.063792,-0.16595,0.069627,0.15928
16.697,0,0.00016963,1,0.06386,-0.16602,0.069625,0.15928
16.697,0,0.00016963,1,0.063928,-0.16609,0.069622,0.15927
16.697,0,0.00016963,1,0.063996,-0.16616,0.06962,0.15927
16.697,0,0.00016963,1,0.064064,-0.16623,0.069617,0.15927
16.697,0,0.00016963,1,0.064132,-0.16629,0.069615,0.15927
16.697,0,0.00016963,1,0.0642,-0.16636,0.069612,0.15927
16.697,0,0.00016963,1,0.064268,-0.16643,0.06961,0.15927
16.697,0,0.00016963,1,0.064336,-0.1665,0.069607,0.15926
16.697,0,0.00016963,1,0.064404,-0.16657,0.069604,0.15926
16.697,0,0.00016963,1,0.064472,-0.16663,0.069602,0.15926
16.697,0,0.00016963,1,0.064541,-0.1667,0.069599,0.15926
16.697,0,0.00016963,1,0.064609,-0.16677,0.069597,0.15926
16.697,0,0.00016963,1,0.064677,-0.16684,0.069594,0.15926
16.697,0,0.00016963,1,0.064745,-0.16691,0.069592,0.15925
16.697,0,0.00016963,1,0.064813,-0.16697,0.069589,0.15925
16.697,0,0.00016963,1,0.064881,-0.16704,0.069587,0.15925
16.697,0,0.00016963,1,0.064949,-0.16711,0.069584,0.15925
16.697,0,0.00016963,1,0.065017,-0.16718,0.069582,0.15925
16.697,0,0.00016963,1,0.065085,-0.16725,0.069579,0.15925
16.697,0,0.00016963,1,0.065153,-0.16731,0.069577,0.15925
16.697,0,0.00016963,1,0.065221,-0.16738,0.069574,0.15924
16.697,0,0.00016963,1,0.065289,-0.16745,0.069571,0.15924
16.697,0,0.00016963,1,0.065357,-0.16752,0.069569,0.15924
16.697,0,0.00016963,1,0.065426,-0.16759,0.069566,0.15924
16.697,0,0.00016963,1,0.065494,-0.16765,0.069564,0.15924
16.697,0,0.00016963,1,0.065562,-0.16772,0.069561,0.15924
16.697,0,0.00016963,1,0.06563,-0.16779,0.069559,0.15923
16.697,0,0.00016963,1,0.065698,-0.16786,0.069556,0.15923
16.697,0,0.00016963,1,0.065766,-0.16793,0.069554,0.15923
16.697,0,0.00016963,1,0.065834,-0.16799,0.069551,0.15923
16.697,0,9.5606e-05,1,0.065902,-0.16806,0.069549,0.15923
16.697,0,9.5606e-05,1,0.06597,-0.16813,0.069546,0.15923
16.697,0,9.5606e-05,1,0.066038,-0.1682,0.069543,0.15922
16.697,0,9.5606e-05,1,0.066106,-0.16827,0.069541,0.15922
16.697,0,9.5606e-05,1,0.066174,-0.16833,0.069538,0.15922
16.697,0,9.5606e-05,1,0.066243,-0.1684,0.069536,0.15922
16.697,0,9.5606e-05,1,0.066311,-0.16847,0.069533,0.15922
16.697,0,9.5606e-05,1,0.066379,-0.16854,0.069531,0.15922
16.697,0,9.5606e-05,1,0.066447,-0.16861,0.069528,0.15921
16.697,0,9.5606e-05,1,0.066515,-0.16867,0.069526,0.15921
16.697,0,9.5606e-05,1,0.066583,-0.16874,0.069523,0.15921
16.697,0,9.5606e-05,1,0.066651,-0.16881,0.069521,0.15921
16.697,0,9.5606e-05,1,0.066719,-0.16888,0.069518,0.15921
16.697,0,9.5606e-05,1,0.066787,-0.16895,0.069516,0.15921
16.697,0,9.5606e-05,1,0.066855,-0.16901,0.069513,0.1592
16.697,0,9.5606e-05,1,0.066923,-0.16908,0.06951,0.1592
16.697,0,9.5606e-05,1,0.066991,-0.16915,0.069508,0.1592
16.697,0,9.5606e-05,1,0.067059,-0.16922,0.069505,0.1592
16.697,0,9.5606e-05,1,0.067128,-0.16929,0.069503,0.1592
16.697,0,9.5606e-05,1,0.067196,-0.16935,0.0695,0.1592
16.697,0,9.5606e-05,1,0.067264,-0.16942,0.069498,0.1592
16.697,0,9.5606e-05,1,0.067332,-0.16949,0.069495,0.15919
16.697,0,9.5606e-05,1,0.0674,-0.16956,0.069493,0.15919
16.697,0,9.5606e-05,1,0.067468,-0.16963,0.06949,0.15919
16.697,0,9.5606e-05,1,0.067536,-0.16969,0.069488,0.15919
16.697,0,9.5606e-05,1,0.067604,-0.16976,0.069485,0.15919
16.697,0,9.5606e-05,1,0.067672,-0.16983,0.069482,0.15919
16.697,0,9.5606e-05,1,0.06774,-0.1699,0.06948,0.15918
16.697,0,9.5606e-05,1,0.067808,-0.16997,0.069477,0.15918
16.697,0,5.1736e-05,1,0.067876,-0.17003,0.069475,0.15918
16.697,0,5.1736e-05,1,0.067945,-0.1701,0.069472,0.15918
16.697,0,5.1736e-05,1,0.068013,-0.17017,0.06947,0.15918
16.697,0,5.1736e-05,1,0.068081,-0.17024,0.069467,0.15918
